RMS_ch1,MAV_ch1,WL_ch1,SSC_ch1,RMS_ch2,MAV_ch2,WL_ch2,SSC_ch2,RMS_ch3,MAV_ch3,WL_ch3,SSC_ch3,RMS_ch4,MAV_ch4,WL_ch4,SSC_ch4,RMS_ch5,MAV_ch5,WL_ch5,SSC_ch5,RMS_ch6,MAV_ch6,WL_ch6,SSC_ch6,RMS_ch7,MAV_ch7,WL_ch7,SSC_ch7,RMS_ch8,MAV_ch8,WL_ch8,SSC_ch8,Label
4.26704,3.4534721,166.45941,21,2.095914,1.7312406,82.629684,20,2.0744467,1.7375004,90.12669,26,2.0112584,1.589803,91.77001,26,3.514355,2.829156,145.41696,19,8.804742,7.067588,450.8551,23,7.90739,6.2005625,407.83926,24,5.1352673,4.111383,240.09012,23,4
4.3696575,3.5778065,189.27472,22,2.1412506,1.7541598,80.53177,18,2.1737328,1.8253288,89.49283,25,1.9418738,1.5527571,91.04305,25,3.6609604,2.9211142,165.07593,21,6.4536967,5.3260927,344.99274,24,7.2375374,5.87757,360.25262,25,4.849037,3.7893405,219.01324,23,4
4.079526,3.3484988,181.73083,23,2.0488281,1.6565182,80.27899,19,1.968918,1.5563076,84.12348,24,1.9877547,1.661453,104.18129,24,3.7055604,2.9511075,186.14505,22,6.2088733,5.084612,320.5138,24,8.329225,6.2960134,370.9978,26,4.963673,3.7580976,216.2793,23,4
4.7578998,3.7854953,212.4724,23,2.1261506,1.7418432,80.47631,20,1.9544373,1.5388987,82.23304,24,2.0842013,1.698105,102.94377,25,3.7185163,2.9363449,182.65518,24,5.8106313,4.7096186,290.57233,25,8.976336,6.6161346,405.11743,25,4.719035,3.4174368,210.67758,25,4
5.617361,4.5552173,250.9446,24,2.5620077,2.0349236,93.58902,19,1.781952,1.3400359,70.9798,25,2.0172722,1.5815036,95.80826,26,3.040272,2.3180106,149.49336,25,4.839271,3.922273,253.59,24,9.424842,7.036154,433.76822,24,5.0201335,3.685074,205.59274,23,4
5.5871034,4.508887,269.0695,26,2.4584363,1.9325484,95.23294,20,1.6121956,1.2571164,65.411804,23,2.0043223,1.5905237,92.22378,25,3.0285885,2.3048093,144.67764,23,4.4715853,3.5773942,220.61009,24,9.949369,7.4460793,473.5025,24,4.24776,3.2478595,192.11115,24,4
5.980973,4.9480166,286.06915,25,2.3801968,1.910156,92.54391,20,1.4065942,1.1085606,55.826267,24,1.9092356,1.4924628,85.86628,25,2.483146,1.8751422,105.37903,23,4.3175597,3.4262288,206.13583,25,11.730339,8.842237,579.42834,23,5.151124,3.7986548,215.81186,25,4
7.145005,5.8464875,301.74158,26,2.6277778,2.1401997,106.083885,21,1.5462253,1.2877874,63.629562,23,1.7630765,1.3517426,66.290665,25,2.0916603,1.5459602,78.67761,22,3.6969225,2.9315703,176.53705,24,11.062199,8.694368,540.17505,24,5.076342,3.8651986,201.05676,23,4
7.920724,6.2462215,364.58286,25,2.7795877,2.2603214,113.87785,21,1.3339914,1.110302,59.059467,22,1.8432679,1.42689,81.28415,25,2.8523028,1.833041,110.12431,22,4.60675,3.3585234,183.4737,22,10.496417,8.207734,496.9345,24,5.519291,4.254987,231.93565,24,4
7.495801,5.720194,341.29266,24,2.3949277,1.9562374,94.94822,23,1.4502249,1.2299695,53.936783,20,1.775519,1.4197028,72.42227,24,2.8716607,1.8212183,100.84137,21,5.9131556,4.2654314,225.11067,21,10.403213,8.158797,493.7323,23,5.3623266,4.0451155,237.78357,25,4
7.4793043,5.7846656,338.42438,23,2.5097792,2.05373,105.626434,22,1.5638828,1.2523814,57.705963,23,1.7045691,1.329199,70.019775,21,2.8894393,1.8555294,108.98952,23,6.012938,4.3405747,236.64622,21,9.46757,7.108037,415.4879,27,5.4312534,4.128208,219.11453,25,4
7.245045,5.408354,311.13693,25,2.4778073,2.0386992,95.34017,26,1.6326675,1.3235666,65.02344,23,1.7079023,1.3404294,67.70456,21,2.8941197,1.8634676,114.20989,24,6.048442,4.4178824,243.96463,21,8.665676,6.514013,350.57553,25,5.147871,4.130672,232.28885,23,4
6.049503,4.5068808,278.51663,23,2.2677152,1.8721818,88.18671,27,1.7198433,1.377536,64.67239,23,1.8804283,1.4482257,77.9871,21,3.1007478,2.089001,133.99142,24,6.1120105,4.504019,242.30086,22,7.897997,5.7651405,331.0579,24,5.01213,3.9256608,235.42807,23,4
4.5512958,3.763798,202.64166,23,2.420667,1.9460127,99.724106,26,1.6786609,1.3055176,60.517036,24,1.5927802,1.2446464,55.308865,19,2.148808,1.6354915,104.92364,24,5.5743666,4.2105303,227.07542,22,7.786409,5.737877,317.37323,24,4.6863766,3.758621,227.02493,23,4
4.6133766,3.8744783,203.90854,24,2.742814,2.18793,122.86186,25,1.7092705,1.3246802,62.66219,24,1.6377754,1.274295,58.6295,19,2.5861235,1.9878129,120.13381,24,4.526189,3.6401505,212.86037,25,7.6442966,5.755853,310.1701,22,4.3806987,3.5003471,212.28561,22,4
4.5190864,3.667229,207.30585,24,2.6948285,2.1514947,122.27788,25,1.7937262,1.426684,72.65474,23,1.7574613,1.4095008,70.39943,20,3.05894,2.403242,145.25589,23,5.1198726,4.063619,219.4163,23,8.754253,6.7476745,356.2166,19,4.6297083,3.7073348,220.88315,23,4
5.53304,4.4300413,260.9479,23,2.8256314,2.2929692,139.416,24,1.7596141,1.3913289,70.47235,24,1.874369,1.5236623,77.0428,22,2.9956799,2.2784472,138.17378,24,5.0302734,3.9609847,214.34714,23,7.3639565,6.078016,304.17346,22,4.7718906,3.7107842,225.81511,24,4
5.747254,4.548631,278.59674,24,2.862436,2.358361,143.62015,22,1.653302,1.2898258,69.6494,24,1.8096807,1.5282463,75.015564,23,2.7970304,2.0815604,122.339035,24,4.927791,3.8295116,210.24164,20,7.587903,6.178994,335.20776,22,4.77108,3.6707673,224.64821,23,4
5.6344004,4.346289,278.26483,24,2.5976202,2.1427104,133.6679,24,1.7165964,1.3898184,70.875015,21,1.75426,1.4814805,76.30823,25,2.672794,1.9129751,110.97788,23,4.134028,3.0680256,169.97046,22,8.448879,6.760935,387.7486,23,4.520391,3.3373897,197.2703,24,4
5.6704006,4.3844423,289.0952,26,2.3242085,2.0155268,113.51105,22,1.8652271,1.5251025,72.510666,23,1.7478585,1.4694539,71.782486,25,2.2290628,1.5916414,97.38431,23,3.8830948,2.8196986,143.83853,22,8.263572,6.4185715,381.42072,25,4.462975,3.2430384,186.49095,25,4
5.5536923,4.2136874,270.47162,26,2.3804862,2.0709615,108.32875,21,1.7011414,1.4165413,63.7992,23,1.6552646,1.3369071,59.74299,25,1.6134311,1.2395356,65.30412,24,3.1087518,2.4807978,166.6661,23,7.7714524,6.0079417,389.9283,26,4.052785,2.9257672,164.76675,26,4
5.0374436,3.7562952,232.25629,26,2.4315572,2.0620441,106.0754,21,1.722833,1.4447651,63.272476,22,1.5669758,1.2434424,58.242477,26,1.7159574,1.3450986,71.15903,24,3.464729,2.67802,169.33218,24,7.217435,5.426205,362.18457,26,3.5246356,2.7249756,120.64058,25,4
4.7663813,3.4920816,221.13974,26,2.4086955,2.0307207,108.64073,23,1.7765156,1.4281219,60.347275,22,1.3667427,1.0763662,57.331093,25,1.8218994,1.457861,74.26188,22,3.8734386,2.9569888,193.08234,25,6.739294,4.9776425,304.39148,25,3.4963174,2.712382,129.26376,27,4
4.389886,3.1768909,205.31866,24,2.3830414,1.9808594,109.73395,23,1.8711997,1.4940403,64.958145,22,1.6719232,1.3010058,71.3565,23,2.1063266,1.6925989,94.06486,23,6.471206,4.6401367,298.7294,25,6.2151747,4.697328,273.6184,24,3.8849745,3.0723143,163.54439,26,4
4.1610737,3.0127852,186.71222,23,2.4086716,1.9834017,114.6656,25,1.6930537,1.3432827,67.94267,22,1.7472627,1.3595277,82.88754,24,2.1272788,1.7117342,92.07825,24,6.7061954,5.0629272,318.28644,26,5.933416,4.4210596,241.47705,25,4.105905,3.324176,179.25229,24,4
5.137929,3.7815747,238.56949,21,2.6677637,2.159865,130.90176,25,1.6541538,1.2788873,60.50898,21,1.7156645,1.3442345,83.58339,21,2.0956116,1.690955,98.29654,23,6.8424892,5.1241994,316.2583,25,5.714243,4.366949,246.52713,25,4.123062,3.270299,186.60457,24,4
4.82252,3.534443,214.16522,21,3.1880667,2.3641155,138.72638,24,1.7658652,1.3683494,59.667274,22,1.7354504,1.4019527,74.23229,19,2.1118102,1.7373695,98.527016,23,6.6412973,4.765293,295.81516,25,5.3384156,3.8029227,228.93665,25,3.688618,2.9165387,183.43294,24,4
4.7650466,3.5676012,211.61823,22,3.153542,2.2640586,131.88058,23,1.7227283,1.4089487,69.23287,23,1.8326032,1.5057622,75.21007,19,2.0683644,1.7024151,97.47006,24,6.431713,4.5521483,267.30664,26,5.2765913,3.7669995,216.21156,26,3.466745,2.699257,165.69342,24,4
4.873756,3.6548169,222.67526,23,3.1853762,2.3440864,131.23285,21,1.6676743,1.3657569,72.134766,23,1.5171715,1.2455099,58.016872,18,1.7467521,1.4446765,74.01947,23,3.8878899,3.010191,173.39705,27,4.228865,3.0417445,179.25648,26,2.9351318,2.2555273,128.53703,24,4
4.972815,3.681719,219.31506,25,3.472249,2.6036243,142.79703,21,1.7757957,1.3846709,73.930695,24,1.4404385,1.2079917,49.17532,19,1.6097306,1.3438274,69.11627,23,3.211414,2.3482153,144.6928,27,4.1348195,2.8811703,164.66702,24,2.8707354,2.2016928,117.54237,22,4
3.9594533,2.936278,168.6769,26,3.295087,2.411711,134.44934,22,1.7797302,1.3781048,76.20153,24,1.5310584,1.3001131,49.132034,21,1.592344,1.3540466,64.82769,22,2.5338717,2.0267065,122.71371,28,2.608138,2.007763,95.80294,24,2.915641,2.2115922,121.583336,22,4
3.7407463,2.8787766,181.90572,27,2.8176196,2.2428613,140.10342,24,1.649525,1.2615561,75.02478,23,1.5054499,1.2555668,59.76539,22,1.442626,1.1854773,53.436264,22,2.4190989,2.0297563,114.53912,27,2.6689456,2.1311827,88.06357,23,2.8123784,2.1028738,115.044975,23,4
3.8362198,2.9689486,186.7269,25,3.0437315,2.4724643,142.43092,24,1.6236336,1.2374477,63.82871,22,1.4712129,1.2468373,56.57318,22,1.5217391,1.2182717,51.946693,24,2.110714,1.7088615,102.39865,27,2.5279388,2.0171883,81.690216,21,2.9727957,2.2964957,128.60901,21,4
4.4444156,3.3848927,186.45581,26,3.250637,2.653925,150.41544,23,1.57815,1.214018,58.44804,19,1.5207497,1.2758378,56.56083,21,1.6929603,1.3822882,58.934986,25,1.8784721,1.4551353,79.8707,27,2.1609662,1.8143489,67.80217,20,3.1460545,2.5270755,133.29327,21,4
4.965394,3.7806156,209.37727,26,3.121651,2.5760255,140.38715,21,1.3553438,1.1044339,49.488182,19,1.5692633,1.2897872,62.39167,21,1.672472,1.3541042,53.980476,27,1.952421,1.5317129,75.102554,26,2.4011526,1.9643846,83.851746,22,3.0139966,2.4114087,135.80606,23,4
6.390445,4.9772353,299.84915,25,3.5387452,2.8827286,157.61003,20,1.4258523,1.1861984,47.449757,15,1.6303784,1.3231876,66.42729,21,1.5997554,1.2828943,49.895576,25,1.7918843,1.4056933,63.0265,26,2.3193285,1.8318493,83.35134,21,2.7199454,2.2267017,120.96614,23,4
7.2370086,5.7148376,356.6178,25,4.564375,3.5174544,194.3034,20,1.7278018,1.3609114,56.652523,16,1.7417763,1.4063689,66.97685,21,1.7003931,1.4056858,59.416588,24,1.9387472,1.4422368,69.05823,25,2.4583604,1.9138345,89.55255,20,3.774967,2.8148556,176.87302,22,4
7.6770077,6.1424336,388.61926,26,5.0630713,3.9759917,239.9024,22,1.9266375,1.5165226,63.950768,18,1.8305146,1.5006473,65.97006,22,1.4865329,1.223662,53.245514,25,2.0375016,1.5675012,74.134796,23,2.3050745,1.7714844,96.85744,22,4.2174478,3.198587,208.72276,24,4
7.7265234,6.3600264,396.09363,25,5.0870824,4.042743,238.27612,23,1.941103,1.5438906,68.89884,20,1.8842661,1.545432,75.20033,22,1.409499,1.1897174,51.55371,23,2.0222576,1.5727237,71.45651,23,2.2840168,1.7613157,94.013016,21,4.29361,3.2525198,211.67538,24,4
7.944683,6.533903,414.85938,24,5.1664157,4.159985,268.78503,24,2.250037,1.8145438,92.5186,20,1.8568339,1.5203679,76.867035,22,1.4200916,1.18841,55.345436,22,1.9042931,1.4616348,71.668465,23,1.8794204,1.517677,80.73587,20,4.3530226,3.3813694,226.62985,24,4
7.93785,6.5574017,410.87415,23,5.914595,4.8478336,308.9975,23,2.4717786,2.0138252,110.40282,22,1.7382209,1.4296184,76.71325,22,1.5741422,1.2956748,65.430534,24,2.4426904,1.7723594,95.0063,23,1.9807566,1.6800486,89.52467,22,4.5525165,3.6697135,237.63672,23,4
7.1361747,5.822998,335.10034,24,5.3636436,4.4573884,268.14862,23,2.3902047,1.9633529,102.48957,22,1.6783679,1.4084202,76.41933,23,1.6280048,1.3405678,65.306435,23,2.4088535,1.7771177,101.82009,25,2.0268893,1.7235087,92.41754,22,4.0552797,3.397319,195.53685,24,4
7.2309775,5.9498343,334.88196,23,5.432478,4.5008698,249.08655,22,2.3555808,1.9688684,104.81081,22,1.6375719,1.3415138,78.702866,22,1.6552244,1.3561077,61.977364,22,2.3299646,1.655482,98.70804,26,2.1480813,1.8120966,90.8255,21,4.0887117,3.3993156,191.79227,22,4
7.6386056,6.320775,382.49115,22,5.26778,4.1408787,246.32791,22,2.3943825,2.0086234,109.08085,22,1.6013583,1.3288456,76.58498,22,1.5770499,1.2254509,60.583633,23,2.3446147,1.6894045,94.31752,28,2.2326593,1.8727921,98.340355,23,4.109286,3.4499133,195.80698,22,4
7.8613214,6.6058097,354.33038,24,6.1213884,4.841088,250.17474,21,2.273183,1.9557316,91.739,24,1.5174197,1.2441285,69.1251,23,1.6852266,1.3289536,63.322582,21,2.3601842,1.7068557,93.788635,25,2.4279547,2.0452971,111.303894,24,4.716505,3.9428923,222.97711,22,4
7.3420477,6.210667,319.22894,23,5.4462295,4.208292,195.62996,22,2.158337,1.8833402,79.05238,23,1.5239886,1.2447263,64.86771,25,1.673816,1.3231941,58.719254,21,1.7606837,1.4147455,65.34189,25,2.5437434,2.1338828,121.03723,23,4.6918736,3.8780184,226.90662,23,4
8.018283,6.897304,376.90558,23,5.500909,4.25597,202.2615,21,2.106612,1.8639935,72.75673,25,1.5180373,1.2579864,57.76844,24,1.5069048,1.1495512,56.131687,22,1.7718769,1.4200524,66.815216,23,2.3516583,1.926357,118.10056,21,4.4373555,3.5780818,209.45009,21,4
7.4888372,6.195695,339.29855,24,4.9571037,3.7652173,184.34692,23,2.003827,1.716963,68.674164,24,1.3992165,1.1499887,54.72739,24,1.6629297,1.3117272,64.98907,22,1.924216,1.565492,72.06641,22,2.213322,1.8051087,105.75864,22,3.9465282,3.152069,189.50266,20,4
7.4841986,5.8220773,311.84564,26,6.2631288,4.8807917,243.56863,22,2.0885298,1.7524512,68.481155,23,1.3294451,1.0674905,51.792812,23,1.6545424,1.2938895,62.720177,22,1.9573212,1.6091115,75.31569,22,2.1324115,1.7567753,98.204926,19,3.8116648,3.008299,184.95975,20,4
7.192743,5.402992,335.63434,26,6.1562157,4.647347,242.36209,23,2.3412383,1.8952848,80.59232,23,1.5796521,1.2644806,58.4402,23,1.629386,1.2504289,67.26425,24,1.9030842,1.5429757,72.69722,25,2.1486342,1.7472972,84.32058,21,3.4266462,2.8462615,146.4492,21,4
7.091219,5.2836375,359.2475,28,6.0833764,4.562806,264.13797,24,2.1880114,1.7285876,88.93239,25,1.6545526,1.3363519,65.438545,22,1.5312932,1.1709925,66.84579,25,1.7731161,1.400763,75.21205,25,2.3776321,1.7647473,81.094986,21,3.3293045,2.7748027,144.68677,20,4
7.841763,5.8960676,412.05655,28,6.2356606,4.7167926,275.17755,24,2.179344,1.6883966,90.31164,24,1.7529856,1.4171498,61.729897,23,1.657581,1.3274865,68.89598,25,1.9052584,1.5350338,64.389496,25,2.4791641,1.8716345,83.407234,23,3.4518034,2.930483,161.76495,22,4
7.883339,6.104596,428.02692,26,6.4203315,4.9430003,294.30228,23,2.4321702,1.9257737,100.50744,23,1.8180896,1.5091892,65.84148,24,1.4677805,1.1767857,61.86871,27,1.8893853,1.5414869,66.91129,25,2.5801082,1.9815922,90.70563,24,3.399305,2.8619225,141.88754,22,4
8.358746,6.567017,453.48267,23,5.8869,4.6618032,258.49274,21,2.4332197,1.9647827,98.45785,21,2.0508142,1.738912,71.7721,24,1.4378934,1.1823466,63.122887,27,1.8184015,1.4636197,67.67426,25,2.6628993,2.0277386,106.4823,26,3.395254,2.86661,133.2323,21,4
8.42998,6.7287126,448.77176,22,5.2970805,4.2404604,243.2766,22,2.1410236,1.7445414,83.75905,22,1.9452052,1.5947613,68.66571,25,1.4458897,1.2193198,58.368423,27,1.8747567,1.5335301,70.70799,25,2.541898,1.9381909,97.95236,25,3.0022955,2.5948083,110.13353,21,4
8.567716,6.73117,402.44525,21,5.077936,3.9791195,223.88058,23,2.300224,1.8964542,78.117874,23,1.9329827,1.5940806,75.93129,24,1.4130721,1.194673,56.644924,27,2.0009012,1.6770746,81.473305,25,2.2770247,1.8815359,100.70857,24,3.2155805,2.732772,105.71375,21,4
7.5167027,5.760515,315.84766,21,4.803061,3.6823223,204.2992,24,2.2177565,1.776039,79.03369,22,1.7926401,1.4522936,81.19379,26,1.2562951,1.0276749,50.41282,28,1.6405358,1.3924092,79.20569,26,2.1721625,1.7785618,101.64816,26,3.400608,2.8200727,104.26879,21,4
7.5187683,5.736761,321.9749,23,4.7460217,3.6421158,208.60779,25,2.026648,1.6097592,74.93059,22,1.8246816,1.4544168,86.71141,26,1.2597545,0.9771439,48.517277,27,1.6138853,1.3534309,78.39494,27,2.0966785,1.7002238,100.93715,22,3.6302223,3.0032425,114.734566,21,4
6.403804,4.995385,270.05792,23,3.7563758,2.7480078,176.16629,26,1.9110535,1.4948452,70.658646,23,1.7631203,1.4194596,92.09708,26,1.4482315,1.1306852,58.919098,26,1.8407171,1.5643022,83.31084,26,2.2679632,1.8319751,107.99588,22,3.6846159,2.9815156,118.21679,21,4
5.974524,4.6838083,240.50888,23,3.2493908,2.4236803,162.68207,24,1.8819125,1.4192318,71.5318,22,1.7516866,1.4627604,87.449356,24,1.3485167,1.0451924,60.75155,26,1.8412707,1.5464976,81.992325,26,2.105659,1.6534789,109.732414,24,3.7470868,2.939677,134.76476,20,4
6.459452,4.9865437,274.32635,23,3.7074091,2.7945163,168.8075,23,1.9063367,1.4304824,75.20328,22,1.9197639,1.5959193,89.84306,23,1.4515082,1.1123884,68.43846,25,1.7997079,1.4923759,77.64728,26,2.3750365,1.8521844,119.75111,22,3.7592058,2.9428468,143.25671,18,4
6.159325,4.70122,261.17307,22,3.4472072,2.6149724,168.33295,22,1.8524958,1.3868772,74.63248,22,1.9486755,1.6309444,94.063614,22,1.5940512,1.2499,74.817856,24,2.047546,1.6622415,76.605225,24,2.4570863,1.9392419,114.12031,22,3.4143343,2.6345475,123.753944,18,4
7.333324,5.6309896,330.59473,22,3.0818975,2.3174474,146.66742,22,1.7716185,1.3453898,77.09175,22,1.9215343,1.6129259,88.79231,22,1.5908283,1.2787905,78.12515,24,2.623828,1.9253278,82.71582,23,2.5213938,2.0198154,121.89718,22,3.602497,2.7235909,127.45991,18,4
7.9674697,6.234731,403.2026,24,3.3313336,2.6439986,157.7711,22,1.9805956,1.5208642,89.39105,22,2.037332,1.6887105,85.65105,23,1.8410462,1.4399555,78.58084,25,2.6388295,1.9250537,83.55384,25,2.2150724,1.7275215,94.36461,25,3.5701354,2.7116942,127.247955,19,4
7.89534,6.193411,422.46042,25,3.4590359,2.818479,152.90994,23,1.9087905,1.4880406,84.76374,21,1.9533046,1.5700812,87.63106,24,1.9161334,1.48344,77.65406,24,2.6416497,1.9356151,84.37915,25,2.3626678,1.9126642,92.58117,23,3.3190992,2.4981165,111.750656,22,4
6.8673987,5.2170644,354.82245,26,2.856596,2.3744514,126.65292,23,1.7614036,1.4077706,78.39367,22,1.7635624,1.3886408,74.380806,23,1.964857,1.5194536,68.028534,25,2.695324,2.001593,80.82707,24,2.0544538,1.6346654,70.36768,21,2.974673,2.201536,92.87395,24,4
6.7777233,5.106255,349.90573,26,2.5498583,2.048716,99.82312,23,1.8000956,1.4696165,79.170494,23,1.8981314,1.4964607,72.08537,23,1.8868657,1.4718881,62.767723,26,2.4994993,1.7681617,79.19743,25,1.8210766,1.4254079,62.393654,20,3.048296,2.2500484,94.73183,22,4
5.1924367,3.8129861,252.32486,27,2.3576746,1.8854477,79.26569,21,1.9216672,1.562348,73.101364,22,1.9034711,1.5219061,66.17389,24,1.8531758,1.4375916,60.811657,25,1.7680539,1.383479,71.92374,26,1.6365029,1.2583768,53.983208,20,2.371705,1.7984657,72.57392,22,4
3.4215498,2.6295602,156.74612,26,2.1495922,1.7244176,68.28029,21,1.8103406,1.4479368,62.005867,22,1.579862,1.2646508,53.269646,23,1.3705311,0.9969236,43.49556,26,1.6253278,1.2389736,71.702805,26,1.7892284,1.4220064,64.28673,18,2.1302505,1.6806375,66.071754,22,4
2.788846,2.2244816,117.09471,25,1.9957694,1.6015518,68.2224,21,2.0059974,1.6160566,70.74586,22,1.5577656,1.2533566,50.930786,23,1.4772043,1.1099294,39.7437,24,1.5086308,1.08225,63.051266,25,1.6393123,1.2866431,66.66865,19,2.18099,1.6901798,76.18889,20,4
3.081097,2.4393098,139.87271,23,1.9156233,1.5212338,70.802444,23,1.9984312,1.6149018,69.762054,22,1.6058961,1.3434736,45.01443,23,1.4602815,1.0949637,44.69085,22,1.4819779,1.005433,57.722446,25,1.7133937,1.3879775,72.09183,20,2.6523733,2.0324655,106.888535,20,4
3.7745368,2.6390958,168.3477,23,2.057913,1.7060239,77.95094,23,2.029806,1.671029,70.75104,21,1.3764772,1.1653212,37.46602,25,1.4647311,1.0664655,43.979263,23,1.5313226,1.0652663,57.146385,24,1.8351578,1.5137435,77.30289,22,2.9322207,2.281777,123.24761,22,4
5.9470325,3.8152847,203.41985,22,2.2435834,1.876305,84.59,23,1.847588,1.526772,69.47644,22,1.279389,1.0581596,37.059326,21,1.5597545,1.1276774,45.615143,24,1.4978507,1.019492,52.41194,24,1.934678,1.597725,78.99343,21,4.579333,3.3816338,183.91081,23,4
6.647955,4.643398,242.04121,22,2.1149664,1.7883834,91.580826,25,1.6598365,1.3759366,69.205795,21,1.3399948,1.1380023,39.987175,19,1.6758683,1.3250415,50.412376,23,1.5896455,1.0800472,47.4355,22,1.8705475,1.5295172,82.06117,23,6.122753,4.565303,277.1588,22,4
2.9959948,2.27019,133.85426,24,1.5721688,1.3500772,56.464893,22,1.4022609,1.0543725,59.816124,27,1.6556894,1.3712366,81.67046,25,1.9672993,1.5290487,82.30707,22,1.4773929,1.2094673,46.937035,25,4.302894,3.114192,213.19556,26,4.062162,3.033387,184.36694,22,4
3.2011597,2.3939803,142.61569,23,1.7292882,1.4826204,66.02681,22,1.4128236,1.0753678,59.06234,27,1.5889543,1.2864348,74.23509,25,2.1225393,1.7524265,83.08315,21,1.7023637,1.3883673,51.230026,24,4.2244873,2.964535,213.71484,25,3.4092584,2.6114466,153.6186,21,4
2.913791,2.20623,121.304596,24,1.6258944,1.3477478,60.52691,22,1.3382708,1.0126597,55.8977,28,1.5192236,1.215435,71.62724,26,2.018025,1.6700188,78.18208,21,1.9392344,1.6835088,76.01946,23,4.683357,3.29506,230.23282,24,3.2065992,2.5229785,141.68369,21,4
2.9423015,2.2275758,118.554276,24,1.6237653,1.313955,59.981586,20,1.4549531,1.0686538,56.70974,27,1.6384567,1.2961739,82.49978,27,2.0345511,1.6830914,79.86684,23,1.821882,1.55615,78.75705,24,4.1925693,2.917793,203.25586,24,3.3349197,2.6110718,154.80212,21,4
3.1823738,2.4191525,128.92259,23,1.5629641,1.2334903,53.307026,19,1.3328518,1.0268295,49.78949,26,1.6492592,1.272642,78.74735,27,2.058641,1.703568,77.78781,24,1.9377078,1.6443516,90.39723,23,3.045615,2.1339047,137.39983,24,3.1112385,2.4462056,148.63124,21,4
3.0512357,2.3998806,126.47203,23,1.6099936,1.2400993,48.392982,19,1.3926692,1.0725704,53.426205,25,1.5396001,1.1993033,71.77864,26,2.0814111,1.7402529,74.94449,25,1.9116932,1.5449853,84.6776,24,3.1154017,2.186592,143.12636,23,2.95741,2.3115616,139.88431,22,4
3.016881,2.430164,134.24207,22,1.5521264,1.2025822,45.662563,19,1.4573706,1.1377577,57.614037,26,1.6235907,1.2833174,68.71855,27,1.9916819,1.5892403,81.63501,25,1.7752136,1.4120044,88.27963,25,3.4424174,2.4680393,161.62634,25,2.4720845,1.9681934,119.24496,23,4
3.6311688,3.0060449,184.02475,22,1.6661785,1.3161944,57.965748,20,1.692021,1.3260412,72.805695,24,1.7134104,1.3964947,82.06754,26,2.0720243,1.6600114,89.06903,26,1.667092,1.3329607,82.36778,26,3.4676712,2.7346704,193.28427,26,2.5595076,2.0208125,136.57602,25,4
4.026516,3.2225235,204.64218,24,1.8808016,1.4155113,68.12715,22,1.6104872,1.2868727,76.5621,27,1.6735661,1.3732884,76.346504,26,2.1340544,1.7457699,93.73365,27,1.9800919,1.5888989,95.53204,28,4.8605504,3.6463103,261.36035,26,2.5121791,2.0188868,136.26599,25,4
4.365968,3.5157943,217.14656,23,2.6916196,1.9383649,93.95006,22,1.6945338,1.3392372,78.797676,25,1.522985,1.2599292,70.16879,24,2.237545,1.8277999,112.41922,27,3.8444488,2.5369503,154.268,27,5.928358,4.6085825,294.7777,23,2.7781456,2.1946654,162.10574,25,4
5.5610294,4.4686646,283.80103,23,2.9543417,2.2074177,109.277405,23,1.8259495,1.4557573,75.94299,22,1.804914,1.4809957,73.972305,23,2.4631505,2.0118568,123.03659,27,4.4775944,3.2537858,185.29367,27,6.1897635,4.9737515,285.92438,22,4.410578,3.1216145,211.75673,26,4
5.560545,4.4540277,287.89856,22,3.0190647,2.3022857,120.05515,21,1.8059283,1.3952547,68.54261,21,1.8306794,1.504356,74.46158,21,2.6015952,2.2001793,124.76103,27,5.1323314,3.9734602,223.68523,27,6.3285446,5.1888514,300.28595,22,4.6231556,3.4092615,226.49161,23,4
5.6280293,4.439757,270.50058,22,3.1982558,2.4924135,128.21074,21,1.6184298,1.2860008,59.84587,19,1.8439217,1.5141175,59.92592,20,2.4734023,2.0586588,115.77719,27,5.230479,4.179074,233.21783,27,6.09705,4.8796906,279.17874,21,4.727744,3.5538917,223.832,23,4
6.3686333,5.0040746,296.48694,20,3.1767912,2.5735013,127.636955,19,1.5773889,1.2610228,57.87909,18,1.956354,1.5952134,69.423386,18,2.55832,2.149506,127.114494,26,5.193426,4.1052446,232.95807,25,5.424512,4.315951,237.89812,22,4.737331,3.6165612,220.17918,23,4
6.189671,4.8586993,281.65018,22,2.5489333,2.090203,106.26073,19,1.502315,1.2074819,59.829704,20,2.03496,1.6986469,80.70853,20,2.442032,2.0171692,113.789246,27,4.3013043,3.4598331,182.9378,25,4.8739243,3.8049,227.19717,24,4.7961545,3.7284436,200.64261,22,4
5.3953276,4.166689,240.87558,22,2.4168072,1.9740483,115.07216,20,1.4906465,1.1960014,62.501854,22,1.8705075,1.5419409,81.44595,22,2.1775944,1.7882731,109.13443,26,4.2958503,3.4427905,199.30136,24,4.45893,3.3209367,221.52417,25,3.4065192,2.849094,160.93301,22,4
5.5993767,4.4055877,257.86288,23,2.3531933,1.8914083,111.67624,22,1.5050671,1.2392895,62.29313,24,1.8881195,1.5595789,81.21661,24,2.138765,1.6992481,115.68658,26,4.1871896,3.3614438,180.58197,22,4.380927,3.276076,189.71939,25,3.7880173,3.075425,179.20111,23,4
